"@timestamp",message,"tote_id","location_id"
"May 10, 2023 @ 08:44:33.674","Tote 770000549874 arrived at interchange point: Divert_ToteLoop_Recirc1",770000549874,"Divert_ToteLoop_Recirc1"
"May 10, 2023 @ 08:44:33.541","Tote 770000554781 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",770000554781,"Divert_SPS09_HighwayFeeder"
"May 10, 2023 @ 08:44:33.443","Tote 770000567668 arrived at discharge point: Divert_ToteLoop_Discharge1",770000567668,"Divert_ToteLoop_Discharge1"
"May 10, 2023 @ 08:44:33.397","Tote 880000474447 arrived at autoshuttle divert: Divert_SPS04_HighwayFeeder",880000474447,"Divert_SPS04_HighwayFeeder"
"May 10, 2023 @ 08:44:32.875","Tote ???????????? arrived at interchange point: Divert_ToteLoop_Recirc4","????????????","Divert_ToteLoop_Recirc4"
"May 10, 2023 @ 08:44:32.805","Tote 880000478327 arrived at interchange point: Divert_ToteLoop_Recirc3",880000478327,"Divert_ToteLoop_Recirc3"
"May 10, 2023 @ 08:44:32.676","Tote 770000516997 arrived at interchange point: Divert_ToteLoop_Recirc6",770000516997,"Divert_ToteLoop_Recirc6"
"May 10, 2023 @ 08:44:31.350","Tote 770000595724 arrived at autoshuttle divert: Divert_SPS01_HighwayFeeder",770000595724,"Divert_SPS01_HighwayFeeder"
"May 10, 2023 @ 08:44:31.294","Tote 770000570731 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",770000570731,"Divert_SPS09_HighwayFeeder"
"May 10, 2023 @ 08:44:31.195","Tote 880000492114 arrived at discharge point: Divert_ToteLoop_Discharge1",880000492114,"Divert_ToteLoop_Discharge1"
"May 10, 2023 @ 08:44:31.129","Tote 880000456887 arrived at autoshuttle divert: Divert_SPS05_HighwayFeeder",880000456887,"Divert_SPS05_HighwayFeeder"
"May 10, 2023 @ 08:44:31.019","Tote 770000559199 arrived at interchange point: Divert_ToteLoop_Recirc5",770000559199,"Divert_ToteLoop_Recirc5"
"May 10, 2023 @ 08:44:30.954","Tote ???????????? arrived at autoshuttle divert: Divert_SPS04_HighwayFeeder","????????????","Divert_SPS04_HighwayFeeder"
"May 10, 2023 @ 08:44:30.847","Tote 770000582736 arrived at interchange point: Divert_ToteLoop_Recirc1",770000582736,"Divert_ToteLoop_Recirc1"
"May 10, 2023 @ 08:44:30.817","Tote 770000506261 arrived at interchange point: Divert_ToteLoop_Recirc2",770000506261,"Divert_ToteLoop_Recirc2"
"May 10, 2023 @ 08:44:30.573","Tote 880000406819 arrived at interchange point: Divert_ToteLoop_Recirc3",880000406819,"Divert_ToteLoop_Recirc3"
"May 10, 2023 @ 08:44:30.303","Tote 770000551063 arrived at autoshuttle divert: Divert_SPS02_HighwayFeeder",770000551063,"Divert_SPS02_HighwayFeeder"
"May 10, 2023 @ 08:44:29.724","Tote 880000448527 arrived at autoshuttle divert: Divert_SPS07_HighwayFeeder",880000448527,"Divert_SPS07_HighwayFeeder"
"May 10, 2023 @ 08:44:29.644","Tote 880000490257 arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder",880000490257,"Divert_SPS08_HighwayFeeder"
"May 10, 2023 @ 08:44:29.516","Tote 770000516997 arrived at autoshuttle divert: Divert_SPS03_HighwayFeeder",770000516997,"Divert_SPS03_HighwayFeeder"
"May 10, 2023 @ 08:44:29.309","Tote 770000573904 arrived at discharge point: Divert_ToteLoop_Discharge2",770000573904,"Divert_ToteLoop_Discharge2"
"May 10, 2023 @ 08:44:29.167","Tote 880000482987 arrived at discharge point: Divert_ToteLoop_Discharge1",880000482987,"Divert_ToteLoop_Discharge1"
"May 10, 2023 @ 08:44:28.937","Tote 880000426492 arrived at interchange point: Divert_ToteLoop_Recirc5",880000426492,"Divert_ToteLoop_Recirc5"
"May 10, 2023 @ 08:44:28.640","Tote 770000535206 arrived at interchange point: Divert_ToteLoop_Recirc2",770000535206,"Divert_ToteLoop_Recirc2"
"May 10, 2023 @ 08:44:28.600","Tote ???????????? arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder","????????????","Divert_SPS10_HighwayFeeder"
"May 10, 2023 @ 08:44:28.458","Tote 880000492026 arrived at autoshuttle divert: Divert_SPS01_HighwayFeeder",880000492026,"Divert_SPS01_HighwayFeeder"
"May 10, 2023 @ 08:44:28.340","Tote 880000471277 arrived at interchange point: Divert_ToteLoop_Recirc3",880000471277,"Divert_ToteLoop_Recirc3"
"May 10, 2023 @ 08:44:28.140","Tote 880000485167 arrived at autoshuttle divert: Divert_SPS05_HighwayFeeder",880000485167,"Divert_SPS05_HighwayFeeder"
"May 10, 2023 @ 08:44:27.869","Tote 770000616695 arrived at autoshuttle divert: Divert_SPS04_HighwayFeeder",770000616695,"Divert_SPS04_HighwayFeeder"
"May 10, 2023 @ 08:44:27.200","Tote 880000450927 arrived at interchange point: Divert_ToteLoop_Recirc1",880000450927,"Divert_ToteLoop_Recirc1"
"May 10, 2023 @ 08:44:26.906","Tote 880000456467 arrived at discharge point: Divert_ToteLoop_Discharge1",880000456467,"Divert_ToteLoop_Discharge1"
"May 10, 2023 @ 08:44:26.863","Tote 770000563690 arrived at interchange point: Divert_ToteLoop_Recirc6",770000563690,"Divert_ToteLoop_Recirc6"
"May 10, 2023 @ 08:44:26.510","Tote 770000597275 arrived at autoshuttle divert: Divert_SPS01_HighwayFeeder",770000597275,"Divert_SPS01_HighwayFeeder"
"May 10, 2023 @ 08:44:26.480","Tote 880000488207 arrived at interchange point: Divert_ToteLoop_Recirc5",880000488207,"Divert_ToteLoop_Recirc5"
"May 10, 2023 @ 08:44:26.263","Tote ???????????? arrived at interchange point: Divert_ToteLoop_Recirc3","????????????","Divert_ToteLoop_Recirc3"
"May 10, 2023 @ 08:44:26.234","Tote 770000185554 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",770000185554,"Divert_SPS09_HighwayFeeder"
"May 10, 2023 @ 08:44:26.223","Tote 770000580729 arrived at interchange point: Divert_ToteLoop_Recirc2",770000580729,"Divert_ToteLoop_Recirc2"
"May 10, 2023 @ 08:44:25.900","Tote 880000468457 arrived at autoshuttle divert: Divert_SPS04_HighwayFeeder",880000468457,"Divert_SPS04_HighwayFeeder"
"May 10, 2023 @ 08:44:25.899","Tote 880000433393 arrived at autoshuttle divert: Divert_SPS07_HighwayFeeder",880000433393,"Divert_SPS07_HighwayFeeder"
"May 10, 2023 @ 08:44:25.831","Tote 770000616616 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",770000616616,"Divert_SPS10_HighwayFeeder"
"May 10, 2023 @ 08:44:25.529","Tote 880000408545 arrived at autoshuttle divert: Divert_SPS05_HighwayFeeder",880000408545,"Divert_SPS05_HighwayFeeder"
"May 10, 2023 @ 08:44:25.182","Tote 770000572824 arrived at discharge point: Divert_ToteLoop_Discharge2",770000572824,"Divert_ToteLoop_Discharge2"
"May 10, 2023 @ 08:44:24.735","Tote 770000521993 arrived at discharge point: Divert_ToteLoop_Discharge1",770000521993,"Divert_ToteLoop_Discharge1"
"May 10, 2023 @ 08:44:24.369","Tote 880000491251 arrived at interchange point: Divert_ToteLoop_Recirc2",880000491251,"Divert_ToteLoop_Recirc2"
"May 10, 2023 @ 08:44:24.322","Tote 770000609754 arrived at interchange point: Divert_ToteLoop_Recirc1",770000609754,"Divert_ToteLoop_Recirc1"
"May 10, 2023 @ 08:44:24.031","Tote 770000514145 arrived at interchange point: Divert_ToteLoop_Recirc3",770000514145,"Divert_ToteLoop_Recirc3"
"May 10, 2023 @ 08:44:23.727","Tote 880000452897 arrived at autoshuttle divert: Divert_SPS07_HighwayFeeder",880000452897,"Divert_SPS07_HighwayFeeder"
"May 10, 2023 @ 08:44:23.685","Tote 880000491272 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",880000491272,"Divert_SPS10_HighwayFeeder"
"May 10, 2023 @ 08:44:23.683","Tote 770000563690 arrived at autoshuttle divert: Divert_SPS03_HighwayFeeder",770000563690,"Divert_SPS03_HighwayFeeder"
"May 10, 2023 @ 08:44:23.461","Tote 770000568860 arrived at interchange point: Divert_ToteLoop_Recirc5",770000568860,"Divert_ToteLoop_Recirc5"
"May 10, 2023 @ 08:44:23.405","Tote 770000530858 arrived at interchange point: Divert_ToteLoop_Recirc4",770000530858,"Divert_ToteLoop_Recirc4"
"May 10, 2023 @ 08:44:23.405","Tote 880000491806 arrived at autoshuttle divert: Divert_SPS02_HighwayFeeder",880000491806,"Divert_SPS02_HighwayFeeder"
"May 10, 2023 @ 08:44:23.381","Tote 880000422805 arrived at autoshuttle divert: Divert_SPS04_HighwayFeeder",880000422805,"Divert_SPS04_HighwayFeeder"
"May 10, 2023 @ 08:44:23.345","Tote 880000422944 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",880000422944,"Divert_SPS09_HighwayFeeder"
"May 10, 2023 @ 08:44:22.585","Tote 880000481937 arrived at discharge point: Divert_ToteLoop_Discharge1",880000481937,"Divert_ToteLoop_Discharge1"
"May 10, 2023 @ 08:44:22.330","Tote 880000491463 arrived at interchange point: Divert_ToteLoop_Recirc1",880000491463,"Divert_ToteLoop_Recirc1"
"May 10, 2023 @ 08:44:22.015","Tote 880000456887 arrived at interchange point: Divert_ToteLoop_Recirc2",880000456887,"Divert_ToteLoop_Recirc2"
"May 10, 2023 @ 08:44:21.736","Tote 880000481107 arrived at interchange point: Divert_ToteLoop_Recirc3",880000481107,"Divert_ToteLoop_Recirc3"
"May 10, 2023 @ 08:44:21.486","Tote 880000427879 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",880000427879,"Divert_SPS10_HighwayFeeder"
"May 10, 2023 @ 08:44:21.228","Tote 770000595597 arrived at interchange point: Divert_ToteLoop_Recirc6",770000595597,"Divert_ToteLoop_Recirc6"
"May 10, 2023 @ 08:44:21.047","Tote 880000434584 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",880000434584,"Divert_SPS09_HighwayFeeder"
"May 10, 2023 @ 08:44:20.874","Tote 880000447677 arrived at discharge point: Divert_ToteLoop_Discharge2",880000447677,"Divert_ToteLoop_Discharge2"
"May 10, 2023 @ 08:44:20.556","Tote 880000436703 arrived at autoshuttle divert: Divert_SPS01_HighwayFeeder",880000436703,"Divert_SPS01_HighwayFeeder"
"May 10, 2023 @ 08:44:20.239","Tote 770000608831 arrived at autoshuttle divert: Divert_SPS04_HighwayFeeder",770000608831,"Divert_SPS04_HighwayFeeder"
"May 10, 2023 @ 08:44:20.238","Tote 880000427077 arrived at discharge point: Divert_ToteLoop_Discharge1",880000427077,"Divert_ToteLoop_Discharge1"
"May 10, 2023 @ 08:44:20.042","Tote 770000530858 arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder",770000530858,"Divert_SPS08_HighwayFeeder"
"May 10, 2023 @ 08:44:19.829","Tote 880000446227 arrived at interchange point: Divert_ToteLoop_Recirc3",880000446227,"Divert_ToteLoop_Recirc3"
"May 10, 2023 @ 08:44:19.705","Tote 770000532147 arrived at autoshuttle divert: Divert_SPS05_HighwayFeeder",770000532147,"Divert_SPS05_HighwayFeeder"
"May 10, 2023 @ 08:44:19.452","Tote 770000554781 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",770000554781,"Divert_SPS10_HighwayFeeder"
"May 10, 2023 @ 08:44:18.925","Tote 770000616601 arrived at discharge point: Divert_ToteLoop_Discharge2",770000616601,"Divert_ToteLoop_Discharge2"
"May 10, 2023 @ 08:44:18.900","Tote 880000427859 arrived at interchange point: Divert_ToteLoop_Recirc2",880000427859,"Divert_ToteLoop_Recirc2"
"May 10, 2023 @ 08:44:18.556","Tote 770000503808 arrived at interchange point: Divert_ToteLoop_Recirc1",770000503808,"Divert_ToteLoop_Recirc1"
"May 10, 2023 @ 08:44:18.488","Tote 770000551063 arrived at interchange point: Divert_ToteLoop_Recirc6",770000551063,"Divert_ToteLoop_Recirc6"
"May 10, 2023 @ 08:44:18.128","Tote 880000461487 arrived at autoshuttle divert: Divert_SPS07_HighwayFeeder",880000461487,"Divert_SPS07_HighwayFeeder"
"May 10, 2023 @ 08:44:18.127","Tote 770000595597 arrived at autoshuttle divert: Divert_SPS03_HighwayFeeder",770000595597,"Divert_SPS03_HighwayFeeder"
"May 10, 2023 @ 08:44:17.922","Tote 770000616036 arrived at interchange point: Divert_ToteLoop_Recirc5",770000616036,"Divert_ToteLoop_Recirc5"
"May 10, 2023 @ 08:44:17.657","Tote 880000441007 arrived at autoshuttle divert: Divert_SPS01_HighwayFeeder",880000441007,"Divert_SPS01_HighwayFeeder"
"May 10, 2023 @ 08:44:17.327","Tote 770000570731 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",770000570731,"Divert_SPS10_HighwayFeeder"
"May 10, 2023 @ 08:44:17.175","Tote 880000407898 arrived at interchange point: Divert_ToteLoop_Recirc4",880000407898,"Divert_ToteLoop_Recirc4"
"May 10, 2023 @ 08:44:17.002","Tote 770000514732 arrived at interchange point: Divert_ToteLoop_Recirc2",770000514732,"Divert_ToteLoop_Recirc2"
"May 10, 2023 @ 08:44:16.836","Tote 880000474447 arrived at autoshuttle divert: Divert_SPS05_HighwayFeeder",880000474447,"Divert_SPS05_HighwayFeeder"
"May 10, 2023 @ 08:44:16.701","Tote 880000490257 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",880000490257,"Divert_SPS09_HighwayFeeder"
"May 10, 2023 @ 08:44:16.386","Tote 880000423315 arrived at interchange point: Divert_ToteLoop_Recirc3",880000423315,"Divert_ToteLoop_Recirc3"
"May 10, 2023 @ 08:44:16.315","Tote 880000471067 arrived at interchange point: Divert_ToteLoop_Recirc1",880000471067,"Divert_ToteLoop_Recirc1"
"May 10, 2023 @ 08:44:16.251","Tote 880000430944 arrived at discharge point: Divert_ToteLoop_Discharge1",880000430944,"Divert_ToteLoop_Discharge1"
"May 10, 2023 @ 08:44:15.572","Tote 880000481417 arrived at autoshuttle divert: Divert_SPS07_HighwayFeeder",880000481417,"Divert_SPS07_HighwayFeeder"
"May 10, 2023 @ 08:44:15.538","Tote 880000437971 arrived at interchange point: Divert_ToteLoop_Recirc2",880000437971,"Divert_ToteLoop_Recirc2"
"May 10, 2023 @ 08:44:15.311","Tote 770000551063 arrived at autoshuttle divert: Divert_SPS03_HighwayFeeder",770000551063,"Divert_SPS03_HighwayFeeder"
"May 10, 2023 @ 08:44:15.246","Tote 880000431971 arrived at autoshuttle divert: Divert_SPS01_HighwayFeeder",880000431971,"Divert_SPS01_HighwayFeeder"
"May 10, 2023 @ 08:44:15.202","Tote 770000550835 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",770000550835,"Divert_SPS10_HighwayFeeder"
"May 10, 2023 @ 08:44:14.600","Tote 880000476497 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",880000476497,"Divert_SPS09_HighwayFeeder"
"May 10, 2023 @ 08:44:14.234","Tote 770000557037 arrived at interchange point: Divert_ToteLoop_Recirc3",770000557037,"Divert_ToteLoop_Recirc3"
"May 10, 2023 @ 08:44:14.213","Tote 770000529671 arrived at interchange point: Divert_ToteLoop_Recirc1",770000529671,"Divert_ToteLoop_Recirc1"
"May 10, 2023 @ 08:44:14.063","Tote 770000616695 arrived at autoshuttle divert: Divert_SPS05_HighwayFeeder",770000616695,"Divert_SPS05_HighwayFeeder"
"May 10, 2023 @ 08:44:13.983","Tote 880000433393 arrived at interchange point: Divert_ToteLoop_Recirc4",880000433393,"Divert_ToteLoop_Recirc4"
"May 10, 2023 @ 08:44:13.980","Tote 880000492026 arrived at autoshuttle divert: Divert_SPS02_HighwayFeeder",880000492026,"Divert_SPS02_HighwayFeeder"
"May 10, 2023 @ 08:44:13.913","Tote 770000573904 arrived at discharge point: Divert_ToteLoop_Discharge1",770000573904,"Divert_ToteLoop_Discharge1"
"May 10, 2023 @ 08:44:13.912","Tote 880000407898 arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder",880000407898,"Divert_SPS08_HighwayFeeder"
"May 10, 2023 @ 08:44:13.676","Tote 880000491129 arrived at interchange point: Divert_ToteLoop_Recirc2",880000491129,"Divert_ToteLoop_Recirc2"
"May 10, 2023 @ 08:44:12.988","Tote 770000616846 arrived at autoshuttle divert: Divert_SPS04_HighwayFeeder",770000616846,"Divert_SPS04_HighwayFeeder"
"May 10, 2023 @ 08:44:12.899","Tote ???????????? arrived at autoshuttle divert: Divert_SPS07_HighwayFeeder","????????????","Divert_SPS07_HighwayFeeder"
"May 10, 2023 @ 08:44:12.159","Tote 770000597275 arrived at autoshuttle divert: Divert_SPS02_HighwayFeeder",770000597275,"Divert_SPS02_HighwayFeeder"
"May 10, 2023 @ 08:44:12.017","Tote 770000548504 arrived at interchange point: Divert_ToteLoop_Recirc1",770000548504,"Divert_ToteLoop_Recirc1"
"May 10, 2023 @ 08:44:12.015","Tote 880000400834 arrived at interchange point: Divert_ToteLoop_Recirc3",880000400834,"Divert_ToteLoop_Recirc3"
"May 10, 2023 @ 08:44:11.870","Tote 880000455207 arrived at interchange point: Divert_ToteLoop_Recirc2",880000455207,"Divert_ToteLoop_Recirc2"
"May 10, 2023 @ 08:44:11.796","Tote 880000452897 arrived at interchange point: Divert_ToteLoop_Recirc4",880000452897,"Divert_ToteLoop_Recirc4"
"May 10, 2023 @ 08:44:11.716","Tote 880000468457 arrived at autoshuttle divert: Divert_SPS05_HighwayFeeder",880000468457,"Divert_SPS05_HighwayFeeder"
"May 10, 2023 @ 08:44:11.550","Tote 880000450007 arrived at discharge point: Divert_ToteLoop_Discharge1",880000450007,"Divert_ToteLoop_Discharge1"
"May 10, 2023 @ 08:44:11.339","Tote 880000449757 arrived at autoshuttle divert: Divert_SPS01_HighwayFeeder",880000449757,"Divert_SPS01_HighwayFeeder"
"May 10, 2023 @ 08:44:11.305","Tote 880000491806 arrived at interchange point: Divert_ToteLoop_Recirc6",880000491806,"Divert_ToteLoop_Recirc6"
"May 10, 2023 @ 08:44:11.251","Tote 880000406248 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",880000406248,"Divert_SPS09_HighwayFeeder"
"May 10, 2023 @ 08:44:10.960","Tote 770000516714 arrived at interchange point: Divert_ToteLoop_Recirc5",770000516714,"Divert_ToteLoop_Recirc5"
"May 10, 2023 @ 08:44:10.748","Tote 770000529361 arrived at autoshuttle divert: Divert_SPS04_HighwayFeeder",770000529361,"Divert_SPS04_HighwayFeeder"
"May 10, 2023 @ 08:44:10.503","Tote 880000433393 arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder",880000433393,"Divert_SPS08_HighwayFeeder"
"May 10, 2023 @ 08:44:10.161","Tote 880000492060 arrived at autoshuttle divert: Divert_SPS02_HighwayFeeder",880000492060,"Divert_SPS02_HighwayFeeder"
"May 10, 2023 @ 08:44:09.836","Tote 770000534877 arrived at interchange point: Divert_ToteLoop_Recirc3",770000534877,"Divert_ToteLoop_Recirc3"
"May 10, 2023 @ 08:44:09.737","Tote 770000616557 arrived at interchange point: Divert_ToteLoop_Recirc1",770000616557,"Divert_ToteLoop_Recirc1"
"May 10, 2023 @ 08:44:09.734","Tote 770000572824 arrived at discharge point: Divert_ToteLoop_Discharge1",770000572824,"Divert_ToteLoop_Discharge1"
"May 10, 2023 @ 08:44:09.372","Tote 880000422944 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",880000422944,"Divert_SPS10_HighwayFeeder"
"May 10, 2023 @ 08:44:08.646","Tote 770000554725 arrived at interchange point: Divert_ToteLoop_Recirc6",770000554725,"Divert_ToteLoop_Recirc6"
"May 10, 2023 @ 08:44:08.474","Tote 880000452587 arrived at autoshuttle divert: Divert_SPS01_HighwayFeeder",880000452587,"Divert_SPS01_HighwayFeeder"
"May 10, 2023 @ 08:44:08.386","Tote 880000452897 arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder",880000452897,"Divert_SPS08_HighwayFeeder"
"May 10, 2023 @ 08:44:08.179","Tote 770000595724 arrived at autoshuttle divert: Divert_SPS02_HighwayFeeder",770000595724,"Divert_SPS02_HighwayFeeder"
"May 10, 2023 @ 08:44:07.961","Tote 770000532147 arrived at interchange point: Divert_ToteLoop_Recirc2",770000532147,"Divert_ToteLoop_Recirc2"
"May 10, 2023 @ 08:44:07.928","Tote 880000491806 arrived at autoshuttle divert: Divert_SPS03_HighwayFeeder",880000491806,"Divert_SPS03_HighwayFeeder"
"May 10, 2023 @ 08:44:07.681","Tote 770000524771 arrived at interchange point: Divert_ToteLoop_Recirc3",770000524771,"Divert_ToteLoop_Recirc3"
"May 10, 2023 @ 08:44:07.619","Tote 880000433893 arrived at interchange point: Divert_ToteLoop_Recirc1",880000433893,"Divert_ToteLoop_Recirc1"
"May 10, 2023 @ 08:44:07.573","Tote 770000516997 arrived at autoshuttle divert: Divert_SPS04_HighwayFeeder",770000516997,"Divert_SPS04_HighwayFeeder"
"May 10, 2023 @ 08:44:07.518","Tote 770000616616 arrived at discharge point: Divert_ToteLoop_Discharge1",770000616616,"Divert_ToteLoop_Discharge1"
"May 10, 2023 @ 08:44:07.080","Tote 880000434584 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",880000434584,"Divert_SPS10_HighwayFeeder"
"May 10, 2023 @ 08:44:06.299","Tote 880000461487 arrived at interchange point: Divert_ToteLoop_Recirc4",880000461487,"Divert_ToteLoop_Recirc4"
"May 10, 2023 @ 08:44:06.298","Tote 880000452097 arrived at interchange point: Divert_ToteLoop_Recirc2",880000452097,"Divert_ToteLoop_Recirc2"
"May 10, 2023 @ 08:44:06.221","Tote 770000547381 arrived at autoshuttle divert: Divert_SPS01_HighwayFeeder",770000547381,"Divert_SPS01_HighwayFeeder"
"May 10, 2023 @ 08:44:06.153","Tote 880000476277 arrived at autoshuttle divert: Divert_SPS07_HighwayFeeder",880000476277,"Divert_SPS07_HighwayFeeder"
"May 10, 2023 @ 08:44:06.119","Tote 770000608831 arrived at autoshuttle divert: Divert_SPS05_HighwayFeeder",770000608831,"Divert_SPS05_HighwayFeeder"
"May 10, 2023 @ 08:44:05.523","Tote 770000563142 arrived at interchange point: Divert_ToteLoop_Recirc1",770000563142,"Divert_ToteLoop_Recirc1"
"May 10, 2023 @ 08:44:05.522","Tote 770000522009 arrived at interchange point: Divert_ToteLoop_Recirc3",770000522009,"Divert_ToteLoop_Recirc3"
"May 10, 2023 @ 08:44:05.520","Tote 880000447677 arrived at discharge point: Divert_ToteLoop_Discharge1",880000447677,"Divert_ToteLoop_Discharge1"
"May 10, 2023 @ 08:44:05.355","Tote 770000554725 arrived at autoshuttle divert: Divert_SPS03_HighwayFeeder",770000554725,"Divert_SPS03_HighwayFeeder"
"May 10, 2023 @ 08:44:04.986","Tote 770000560654 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",770000560654,"Divert_SPS10_HighwayFeeder"
"May 10, 2023 @ 08:44:04.922","Tote 880000469667 arrived at interchange point: Divert_ToteLoop_Recirc2",880000469667,"Divert_ToteLoop_Recirc2"
"May 10, 2023 @ 08:44:03.886","Tote 880000481417 arrived at interchange point: Divert_ToteLoop_Recirc4",880000481417,"Divert_ToteLoop_Recirc4"
"May 10, 2023 @ 08:44:03.485","Tote 880000441007 arrived at autoshuttle divert: Divert_SPS02_HighwayFeeder",880000441007,"Divert_SPS02_HighwayFeeder"
"May 10, 2023 @ 08:44:03.417","Tote 880000441997 arrived at interchange point: Divert_ToteLoop_Recirc1",880000441997,"Divert_ToteLoop_Recirc1"
"May 10, 2023 @ 08:44:03.338","Tote 770000616601 arrived at discharge point: Divert_ToteLoop_Discharge1",770000616601,"Divert_ToteLoop_Discharge1"
"May 10, 2023 @ 08:44:03.205","Tote 770000567668 arrived at interchange point: Divert_ToteLoop_Recirc3",770000567668,"Divert_ToteLoop_Recirc3"
"May 10, 2023 @ 08:44:03.016","Tote 880000461487 arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder",880000461487,"Divert_SPS08_HighwayFeeder"
"May 10, 2023 @ 08:44:02.769","Tote 880000490257 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",880000490257,"Divert_SPS10_HighwayFeeder"
"May 10, 2023 @ 08:44:02.532","Tote 880000491346 arrived at interchange point: Divert_ToteLoop_Recirc2",880000491346,"Divert_ToteLoop_Recirc2"
"May 10, 2023 @ 08:44:02.128","Tote 770000551063 arrived at autoshuttle divert: Divert_SPS04_HighwayFeeder",770000551063,"Divert_SPS04_HighwayFeeder"
"May 10, 2023 @ 08:44:01.261","Tote 880000407002 arrived at interchange point: Divert_ToteLoop_Recirc1",880000407002,"Divert_ToteLoop_Recirc1"
"May 10, 2023 @ 08:44:01.166","Tote 880000491272 arrived at discharge point: Divert_ToteLoop_Discharge1",880000491272,"Divert_ToteLoop_Discharge1"
"May 10, 2023 @ 08:44:01.078","Tote 880000431971 arrived at autoshuttle divert: Divert_SPS02_HighwayFeeder",880000431971,"Divert_SPS02_HighwayFeeder"
"May 10, 2023 @ 08:44:01.032","Tote 880000434054 arrived at interchange point: Divert_ToteLoop_Recirc4",880000434054,"Divert_ToteLoop_Recirc4"
"May 10, 2023 @ 08:44:00.900","Tote 880000492114 arrived at interchange point: Divert_ToteLoop_Recirc3",880000492114,"Divert_ToteLoop_Recirc3"
"May 10, 2023 @ 08:44:00.855","Tote 880000492026 arrived at interchange point: Divert_ToteLoop_Recirc6",880000492026,"Divert_ToteLoop_Recirc6"
"May 10, 2023 @ 08:44:00.638","Tote 880000426492 arrived at autoshuttle divert: Divert_SPS07_HighwayFeeder",880000426492,"Divert_SPS07_HighwayFeeder"
"May 10, 2023 @ 08:44:00.575","Tote 880000428424 arrived at autoshuttle divert: Divert_SPS05_HighwayFeeder",880000428424,"Divert_SPS05_HighwayFeeder"
"May 10, 2023 @ 08:44:00.550","Tote 770000521270 arrived at interchange point: Divert_ToteLoop_Recirc2",770000521270,"Divert_ToteLoop_Recirc2"
"May 10, 2023 @ 08:44:00.515","Tote 880000481417 arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder",880000481417,"Divert_SPS08_HighwayFeeder"
"May 10, 2023 @ 08:44:00.386","Tote 880000476497 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",880000476497,"Divert_SPS10_HighwayFeeder"
"May 10, 2023 @ 08:43:59.067","Tote 880000427879 arrived at discharge point: Divert_ToteLoop_Discharge1",880000427879,"Divert_ToteLoop_Discharge1"
"May 10, 2023 @ 08:43:58.766","Tote 770000558843 arrived at interchange point: Divert_ToteLoop_Recirc1",770000558843,"Divert_ToteLoop_Recirc1"
"May 10, 2023 @ 08:43:58.711","Tote 770000575950 arrived at interchange point: Divert_ToteLoop_Recirc2",770000575950,"Divert_ToteLoop_Recirc2"
"May 10, 2023 @ 08:43:58.649","Tote 770000616846 arrived at autoshuttle divert: Divert_SPS05_HighwayFeeder",770000616846,"Divert_SPS05_HighwayFeeder"
"May 10, 2023 @ 08:43:58.649","Tote 880000482987 arrived at interchange point: Divert_ToteLoop_Recirc3",880000482987,"Divert_ToteLoop_Recirc3"
"May 10, 2023 @ 08:43:58.538","Tote 880000416084 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",880000416084,"Divert_SPS10_HighwayFeeder"
"May 10, 2023 @ 08:43:58.504","Tote 880000436703 arrived at autoshuttle divert: Divert_SPS02_HighwayFeeder",880000436703,"Divert_SPS02_HighwayFeeder"
"May 10, 2023 @ 08:43:58.363","Tote 770000514667 arrived at autoshuttle divert: Divert_SPS07_HighwayFeeder",770000514667,"Divert_SPS07_HighwayFeeder"
"May 10, 2023 @ 08:43:58.263","Tote 770000597275 arrived at interchange point: Divert_ToteLoop_Recirc6",770000597275,"Divert_ToteLoop_Recirc6"
