"@timestamp",message,"tote_id","location_id"
"Nov 16, 2022 @ 14:38:11.782","Tote 880000466697 arrived at autoshuttle divert: Divert_SPS06_HighwayFeeder",880000466697,"Divert_SPS06_HighwayFeeder"
"Nov 16, 2022 @ 14:38:11.027","Tote 770000536778 arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder",770000536778,"Divert_SPS08_HighwayFeeder"
"Nov 16, 2022 @ 14:38:10.763","Tote 770000594119 arrived at interchange point: Divert_ToteLoop_Recirc5",770000594119,"Divert_ToteLoop_Recirc5"
"Nov 16, 2022 @ 14:38:10.667","Tote 770000562774 arrived at interchange point: Divert_ToteLoop_Recirc1",770000562774,"Divert_ToteLoop_Recirc1"
"Nov 16, 2022 @ 14:38:10.079","Tote 770000545838 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",770000545838,"Divert_SPS09_HighwayFeeder"
"Nov 16, 2022 @ 14:38:09.394","Tote 770000508955 arrived at discharge point: Divert_ToteLoop_Discharge2",770000508955,"Divert_ToteLoop_Discharge2"
"Nov 16, 2022 @ 14:38:09.111","Tote 770000531101 arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder",770000531101,"Divert_SPS08_HighwayFeeder"
"Nov 16, 2022 @ 14:38:07.762","Tote 880000470167 arrived at interchange point: Divert_ToteLoop_Recirc5",880000470167,"Divert_ToteLoop_Recirc5"
"Nov 16, 2022 @ 14:38:07.638","Tote 880000454127 arrived at autoshuttle divert: Divert_SPS06_HighwayFeeder",880000454127,"Divert_SPS06_HighwayFeeder"
"Nov 16, 2022 @ 14:38:07.364","Tote 770000582774 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",770000582774,"Divert_SPS10_HighwayFeeder"
"Nov 16, 2022 @ 14:38:07.072","Tote 880000462347 arrived at discharge point: Divert_ToteLoop_Discharge2",880000462347,"Divert_ToteLoop_Discharge2"
"Nov 16, 2022 @ 14:38:07.041","Tote 880000458797 arrived at interchange point: Divert_ToteLoop_Recirc3",880000458797,"Divert_ToteLoop_Recirc3"
"Nov 16, 2022 @ 14:38:06.612","Tote 880000431046 arrived at autoshuttle divert: Divert_SPS07_HighwayFeeder",880000431046,"Divert_SPS07_HighwayFeeder"
"Nov 16, 2022 @ 14:38:06.044","Tote 770000582929 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",770000582929,"Divert_SPS09_HighwayFeeder"
"Nov 16, 2022 @ 14:38:05.901","Tote 880000457507 arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder",880000457507,"Divert_SPS08_HighwayFeeder"
"Nov 16, 2022 @ 14:38:04.208","Tote 880000464857 arrived at autoshuttle divert: Divert_SPS04_HighwayFeeder",880000464857,"Divert_SPS04_HighwayFeeder"
"Nov 16, 2022 @ 14:38:04.171","Tote 770000578962 arrived at interchange point: Divert_ToteLoop_Recirc6",770000578962,"Divert_ToteLoop_Recirc6"
"Nov 16, 2022 @ 14:38:03.562","Tote 880000443117 arrived at autoshuttle divert: Divert_SPS03_HighwayFeeder",880000443117,"Divert_SPS03_HighwayFeeder"
"Nov 16, 2022 @ 14:38:03.464","Tote 880000427668 arrived at autoshuttle divert: Divert_SPS05_HighwayFeeder",880000427668,"Divert_SPS05_HighwayFeeder"
"Nov 16, 2022 @ 14:38:03.107","Tote 880000474337 arrived at autoshuttle divert: Divert_SPS07_HighwayFeeder",880000474337,"Divert_SPS07_HighwayFeeder"
"Nov 16, 2022 @ 14:38:02.471","Tote 880000474837 arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder",880000474837,"Divert_SPS08_HighwayFeeder"
"Nov 16, 2022 @ 14:38:02.211","Tote 880000484597 arrived at discharge point: Divert_ToteLoop_Discharge2",880000484597,"Divert_ToteLoop_Discharge2"
"Nov 16, 2022 @ 14:38:02.198","Tote 880000478667 arrived at discharge point: Divert_ToteLoop_Discharge1",880000478667,"Divert_ToteLoop_Discharge1"
"Nov 16, 2022 @ 14:38:01.147","Tote 770000502878 arrived at autoshuttle divert: Divert_SPS05_HighwayFeeder",770000502878,"Divert_SPS05_HighwayFeeder"
"Nov 16, 2022 @ 14:38:01.080","Tote 880000486427 arrived at interchange point: Divert_ToteLoop_Recirc4",880000486427,"Divert_ToteLoop_Recirc4"
"Nov 16, 2022 @ 14:38:00.568","Tote 770000578962 arrived at autoshuttle divert: Divert_SPS03_HighwayFeeder",770000578962,"Divert_SPS03_HighwayFeeder"
"Nov 16, 2022 @ 14:38:00.466","Tote 880000415323 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",880000415323,"Divert_SPS09_HighwayFeeder"
"Nov 16, 2022 @ 14:38:00.115","Tote 880000490167 arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder",880000490167,"Divert_SPS08_HighwayFeeder"
"Nov 16, 2022 @ 14:37:59.983","Tote 770000593842 arrived at interchange point: Divert_ToteLoop_Recirc5",770000593842,"Divert_ToteLoop_Recirc5"
"Nov 16, 2022 @ 14:37:59.787","Tote 880000461807 arrived at discharge point: Divert_ToteLoop_Discharge2",880000461807,"Divert_ToteLoop_Discharge2"
"Nov 16, 2022 @ 14:37:59.563","Tote 770000509129 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",770000509129,"Divert_SPS10_HighwayFeeder"
"Nov 16, 2022 @ 14:37:59.561","Tote 880000474197 arrived at discharge point: Divert_ToteLoop_Discharge1",880000474197,"Divert_ToteLoop_Discharge1"
"Nov 16, 2022 @ 14:37:58.227","Tote 770000613511 arrived at interchange point: Divert_ToteLoop_Recirc5",770000613511,"Divert_ToteLoop_Recirc5"
"Nov 16, 2022 @ 14:37:58.019","Tote 880000486427 arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder",880000486427,"Divert_SPS08_HighwayFeeder"
"Nov 16, 2022 @ 14:37:57.769","Tote 880000438823 arrived at discharge point: Divert_ToteLoop_Discharge2",880000438823,"Divert_ToteLoop_Discharge2"
"Nov 16, 2022 @ 14:37:57.573","Tote 880000448737 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",880000448737,"Divert_SPS10_HighwayFeeder"
"Nov 16, 2022 @ 14:37:56.705","Tote 880000438779 arrived at autoshuttle divert: Divert_SPS04_HighwayFeeder",880000438779,"Divert_SPS04_HighwayFeeder"
"Nov 16, 2022 @ 14:37:56.237","Tote 770000536778 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",770000536778,"Divert_SPS09_HighwayFeeder"
"Nov 16, 2022 @ 14:37:55.922","Tote 770000551634 arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder",770000551634,"Divert_SPS08_HighwayFeeder"
"Nov 16, 2022 @ 14:37:55.846","Tote 770000540235 arrived at autoshuttle divert: Divert_SPS01_HighwayFeeder",770000540235,"Divert_SPS01_HighwayFeeder"
"Nov 16, 2022 @ 14:37:55.734","Tote 770000545838 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",770000545838,"Divert_SPS10_HighwayFeeder"
"Nov 16, 2022 @ 14:37:55.266","Tote 880000479607 arrived at autoshuttle divert: Divert_SPS02_HighwayFeeder",880000479607,"Divert_SPS02_HighwayFeeder"
"Nov 16, 2022 @ 14:37:55.232","Tote 770000510897 arrived at interchange point: Divert_ToteLoop_Recirc5",770000510897,"Divert_ToteLoop_Recirc5"
"Nov 16, 2022 @ 14:37:55.037","Tote 770000563807 arrived at interchange point: Divert_ToteLoop_Recirc6",770000563807,"Divert_ToteLoop_Recirc6"
"Nov 16, 2022 @ 14:37:54.941","Tote 880000407281 arrived at interchange point: Divert_ToteLoop_Recirc4",880000407281,"Divert_ToteLoop_Recirc4"
"Nov 16, 2022 @ 14:37:54.083","Tote 770000531101 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",770000531101,"Divert_SPS09_HighwayFeeder"
"Nov 16, 2022 @ 14:37:54.048","Tote 770000508955 arrived at discharge point: Divert_ToteLoop_Discharge1",770000508955,"Divert_ToteLoop_Discharge1"
"Nov 16, 2022 @ 14:37:53.780","Tote 770000197687 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",770000197687,"Divert_SPS10_HighwayFeeder"
"Nov 16, 2022 @ 14:37:53.735","Tote 880000423045 arrived at autoshuttle divert: Divert_SPS05_HighwayFeeder",880000423045,"Divert_SPS05_HighwayFeeder"
"Nov 16, 2022 @ 14:37:53.659","Tote 770000594119 arrived at autoshuttle divert: Divert_SPS06_HighwayFeeder",770000594119,"Divert_SPS06_HighwayFeeder"
"Nov 16, 2022 @ 14:37:53.121","Tote 880000454127 arrived at autoshuttle divert: Divert_SPS07_HighwayFeeder",880000454127,"Divert_SPS07_HighwayFeeder"
"Nov 16, 2022 @ 14:37:52.782","Tote 880000431046 arrived at interchange point: Divert_ToteLoop_Recirc4",880000431046,"Divert_ToteLoop_Recirc4"
"Nov 16, 2022 @ 14:37:51.844","Tote 880000491157 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",880000491157,"Divert_SPS10_HighwayFeeder"
"Nov 16, 2022 @ 14:37:51.679","Tote 880000462347 arrived at discharge point: Divert_ToteLoop_Discharge1",880000462347,"Divert_ToteLoop_Discharge1"
"Nov 16, 2022 @ 14:37:51.445","Tote 770000563807 arrived at autoshuttle divert: Divert_SPS03_HighwayFeeder",770000563807,"Divert_SPS03_HighwayFeeder"
"Nov 16, 2022 @ 14:37:51.443","Tote 880000407281 arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder",880000407281,"Divert_SPS08_HighwayFeeder"
"Nov 16, 2022 @ 14:37:51.377","Tote 880000466697 arrived at autoshuttle divert: Divert_SPS07_HighwayFeeder",880000466697,"Divert_SPS07_HighwayFeeder"
"Nov 16, 2022 @ 14:37:51.247","Tote 770000551176 arrived at interchange point: Divert_ToteLoop_Recirc1",770000551176,"Divert_ToteLoop_Recirc1"
"Nov 16, 2022 @ 14:37:50.399","Tote 880000491676 arrived at autoshuttle divert: Divert_SPS05_HighwayFeeder",880000491676,"Divert_SPS05_HighwayFeeder"
"Nov 16, 2022 @ 14:37:49.660","Tote 880000431046 arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder",880000431046,"Divert_SPS08_HighwayFeeder"
"Nov 16, 2022 @ 14:37:49.549","Tote ???????????? arrived at interchange point: Divert_ToteLoop_Recirc5","????????????","Divert_ToteLoop_Recirc5"
"Nov 16, 2022 @ 14:37:49.333","Tote 880000474337 arrived at interchange point: Divert_ToteLoop_Recirc4",880000474337,"Divert_ToteLoop_Recirc4"
"Nov 16, 2022 @ 14:37:48.808","Tote 880000461267 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",880000461267,"Divert_SPS09_HighwayFeeder"
"Nov 16, 2022 @ 14:37:48.436","Tote 770000549697 arrived at autoshuttle divert: Divert_SPS03_HighwayFeeder",770000549697,"Divert_SPS03_HighwayFeeder"
"Nov 16, 2022 @ 14:37:48.227","Tote 880000464857 arrived at autoshuttle divert: Divert_SPS05_HighwayFeeder",880000464857,"Divert_SPS05_HighwayFeeder"
"Nov 16, 2022 @ 14:37:48.032","Tote 770000595296 arrived at interchange point: Divert_ToteLoop_Recirc1",770000595296,"Divert_ToteLoop_Recirc1"
"Nov 16, 2022 @ 14:37:47.525","Tote 880000482937 arrived at interchange point: Divert_ToteLoop_Recirc2",880000482937,"Divert_ToteLoop_Recirc2"
"Nov 16, 2022 @ 14:37:46.921","Tote 880000484597 arrived at discharge point: Divert_ToteLoop_Discharge1",880000484597,"Divert_ToteLoop_Discharge1"
"Nov 16, 2022 @ 14:37:46.921","Tote 770000515526 arrived at discharge point: Divert_ToteLoop_Discharge2",770000515526,"Divert_ToteLoop_Discharge2"
"Nov 16, 2022 @ 14:37:46.236","Tote 880000474337 arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder",880000474337,"Divert_SPS08_HighwayFeeder"
"Nov 16, 2022 @ 14:37:45.880","Tote 770000554213 arrived at autoshuttle divert: Divert_SPS01_HighwayFeeder",770000554213,"Divert_SPS01_HighwayFeeder"
"Nov 16, 2022 @ 14:37:45.702","Tote 880000490167 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",880000490167,"Divert_SPS09_HighwayFeeder"
"Nov 16, 2022 @ 14:37:45.639","Tote 770000578962 arrived at autoshuttle divert: Divert_SPS04_HighwayFeeder",770000578962,"Divert_SPS04_HighwayFeeder"
"Nov 16, 2022 @ 14:37:44.894","Tote 880000491108 arrived at interchange point: Divert_ToteLoop_Recirc5",880000491108,"Divert_ToteLoop_Recirc5"
"Nov 16, 2022 @ 14:37:44.814","Tote 770000506414 arrived at discharge point: Divert_ToteLoop_Discharge2",770000506414,"Divert_ToteLoop_Discharge2"
"Nov 16, 2022 @ 14:37:44.492","Tote 880000465617 arrived at interchange point: Divert_ToteLoop_Recirc2",880000465617,"Divert_ToteLoop_Recirc2"
"Nov 16, 2022 @ 14:37:44.394","Tote 880000461807 arrived at discharge point: Divert_ToteLoop_Discharge1",880000461807,"Divert_ToteLoop_Discharge1"
"Nov 16, 2022 @ 14:37:43.989","Tote 880000486427 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",880000486427,"Divert_SPS09_HighwayFeeder"
"Nov 16, 2022 @ 14:37:43.966","Tote 770000528286 arrived at interchange point: Divert_ToteLoop_Recirc3",770000528286,"Divert_ToteLoop_Recirc3"
"Nov 16, 2022 @ 14:37:43.817","Tote 770000593842 arrived at autoshuttle divert: Divert_SPS06_HighwayFeeder",770000593842,"Divert_SPS06_HighwayFeeder"
"Nov 16, 2022 @ 14:37:43.299","Tote 770000594891 arrived at interchange point: Divert_ToteLoop_Recirc1",770000594891,"Divert_ToteLoop_Recirc1"
"Nov 16, 2022 @ 14:37:42.742","Tote 880000434675 arrived at discharge point: Divert_ToteLoop_Discharge2",880000434675,"Divert_ToteLoop_Discharge2"
"Nov 16, 2022 @ 14:37:42.567","Tote 770000536356 arrived at interchange point: Divert_ToteLoop_Recirc5",770000536356,"Divert_ToteLoop_Recirc5"
"Nov 16, 2022 @ 14:37:42.456","Tote 880000438823 arrived at discharge point: Divert_ToteLoop_Discharge1",880000438823,"Divert_ToteLoop_Discharge1"
"Nov 16, 2022 @ 14:37:42.334","Tote 770000556703 arrived at autoshuttle divert: Divert_SPS04_HighwayFeeder",770000556703,"Divert_SPS04_HighwayFeeder"
"Nov 16, 2022 @ 14:37:42.330","Tote 880000476827 arrived at autoshuttle divert: Divert_SPS01_HighwayFeeder",880000476827,"Divert_SPS01_HighwayFeeder"
"Nov 16, 2022 @ 14:37:42.201","Tote 770000551634 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",770000551634,"Divert_SPS09_HighwayFeeder"
"Nov 16, 2022 @ 14:37:41.594","Tote 770000536778 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",770000536778,"Divert_SPS10_HighwayFeeder"
"Nov 16, 2022 @ 14:37:41.486","Tote 770000613511 arrived at autoshuttle divert: Divert_SPS06_HighwayFeeder",770000613511,"Divert_SPS06_HighwayFeeder"
"Nov 16, 2022 @ 14:37:41.451","Tote  arrived at interchange point: Divert_ToteLoop_Recirc6","(empty)","Divert_ToteLoop_Recirc6"
"Nov 16, 2022 @ 14:37:41.046","Tote 880000479607 arrived at interchange point: Divert_ToteLoop_Recirc1",880000479607,"Divert_ToteLoop_Recirc1"
"Nov 16, 2022 @ 14:37:40.816","Tote 880000423045 arrived at interchange point: Divert_ToteLoop_Recirc2",880000423045,"Divert_ToteLoop_Recirc2"
"Nov 16, 2022 @ 14:37:40.686","Tote 880000425227 arrived at discharge point: Divert_ToteLoop_Discharge2",880000425227,"Divert_ToteLoop_Discharge2"
"Nov 16, 2022 @ 14:37:40.565","Tote 770000509129 arrived at discharge point: Divert_ToteLoop_Discharge1",770000509129,"Divert_ToteLoop_Discharge1"
"Nov 16, 2022 @ 14:37:40.357","Tote ???????????? arrived at interchange point: Divert_ToteLoop_Recirc5","????????????","Divert_ToteLoop_Recirc5"
"Nov 16, 2022 @ 14:37:40.051","Tote 880000443117 arrived at autoshuttle divert: Divert_SPS04_HighwayFeeder",880000443117,"Divert_SPS04_HighwayFeeder"
"Nov 16, 2022 @ 14:37:39.931","Tote 770000540235 arrived at autoshuttle divert: Divert_SPS02_HighwayFeeder",770000540235,"Divert_SPS02_HighwayFeeder"
"Nov 16, 2022 @ 14:37:39.800","Tote 770000531101 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",770000531101,"Divert_SPS10_HighwayFeeder"
"Nov 16, 2022 @ 14:37:39.361","Tote 880000457507 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",880000457507,"Divert_SPS09_HighwayFeeder"
"Nov 16, 2022 @ 14:37:39.219","Tote 770000594119 arrived at autoshuttle divert: Divert_SPS07_HighwayFeeder",770000594119,"Divert_SPS07_HighwayFeeder"
"Nov 16, 2022 @ 14:37:38.722","Tote ???????????? arrived at discharge point: Divert_ToteLoop_Discharge1","????????????","Divert_ToteLoop_Discharge1"
"Nov 16, 2022 @ 14:37:38.226","Tote 880000466697 arrived at interchange point: Divert_ToteLoop_Recirc3",880000466697,"Divert_ToteLoop_Recirc3"
"Nov 16, 2022 @ 14:37:38.046","Tote 880000444637 arrived at interchange point: Divert_ToteLoop_Recirc1",880000444637,"Divert_ToteLoop_Recirc1"
"Nov 16, 2022 @ 14:37:37.864","Tote 770000582929 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",770000582929,"Divert_SPS10_HighwayFeeder"
"Nov 16, 2022 @ 14:37:37.765","Tote 880000462857 arrived at autoshuttle divert: Divert_SPS03_HighwayFeeder",880000462857,"Divert_SPS03_HighwayFeeder"
"Nov 16, 2022 @ 14:37:37.595","Tote 770000553288 arrived at autoshuttle divert: Divert_SPS06_HighwayFeeder",770000553288,"Divert_SPS06_HighwayFeeder"
"Nov 16, 2022 @ 14:37:36.929","Tote 880000474837 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",880000474837,"Divert_SPS09_HighwayFeeder"
"Nov 16, 2022 @ 14:37:36.677","Tote 770000545838 arrived at discharge point: Divert_ToteLoop_Discharge1",770000545838,"Divert_ToteLoop_Discharge1"
"Nov 16, 2022 @ 14:37:35.941","Tote 880000415323 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",880000415323,"Divert_SPS10_HighwayFeeder"
"Nov 16, 2022 @ 14:37:35.714","Tote 770000580379 arrived at interchange point: Divert_ToteLoop_Recirc5",770000580379,"Divert_ToteLoop_Recirc5"
"Nov 16, 2022 @ 14:37:35.160","Tote 880000491477 arrived at interchange point: Divert_ToteLoop_Recirc6",880000491477,"Divert_ToteLoop_Recirc6"
"Nov 16, 2022 @ 14:37:35.107","Tote ???????????? arrived at autoshuttle divert: Divert_SPS06_HighwayFeeder","????????????","Divert_SPS06_HighwayFeeder"
"Nov 16, 2022 @ 14:37:34.901","Tote 880000407281 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",880000407281,"Divert_SPS09_HighwayFeeder"
"Nov 16, 2022 @ 14:37:34.555","Tote 770000554242 arrived at interchange point: Divert_ToteLoop_Recirc1",770000554242,"Divert_ToteLoop_Recirc1"
"Nov 16, 2022 @ 14:37:33.558","Tote 880000438779 arrived at autoshuttle divert: Divert_SPS05_HighwayFeeder",880000438779,"Divert_SPS05_HighwayFeeder"
"Nov 16, 2022 @ 14:37:33.494","Tote 770000549697 arrived at autoshuttle divert: Divert_SPS04_HighwayFeeder",770000549697,"Divert_SPS04_HighwayFeeder"
"Nov 16, 2022 @ 14:37:33.283","Tote 770000197687 arrived at discharge point: Divert_ToteLoop_Discharge1",770000197687,"Divert_ToteLoop_Discharge1"
"Nov 16, 2022 @ 14:37:32.819","Tote 880000431046 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",880000431046,"Divert_SPS09_HighwayFeeder"
"Nov 16, 2022 @ 14:37:32.303","Tote 880000427668 arrived at interchange point: Divert_ToteLoop_Recirc5",880000427668,"Divert_ToteLoop_Recirc5"
"Nov 16, 2022 @ 14:37:31.751","Tote 880000478667 arrived at interchange point: Divert_ToteLoop_Recirc3",880000478667,"Divert_ToteLoop_Recirc3"
"Nov 16, 2022 @ 14:37:31.461","Tote 880000491477 arrived at autoshuttle divert: Divert_SPS03_HighwayFeeder",880000491477,"Divert_SPS03_HighwayFeeder"
"Nov 16, 2022 @ 14:37:31.424","Tote 770000515526 arrived at discharge point: Divert_ToteLoop_Discharge1",770000515526,"Divert_ToteLoop_Discharge1"
"Nov 16, 2022 @ 14:37:30.568","Tote 770000563807 arrived at autoshuttle divert: Divert_SPS04_HighwayFeeder",770000563807,"Divert_SPS04_HighwayFeeder"
"Nov 16, 2022 @ 14:37:30.458","Tote 880000491108 arrived at autoshuttle divert: Divert_SPS06_HighwayFeeder",880000491108,"Divert_SPS06_HighwayFeeder"
"Nov 16, 2022 @ 14:37:30.100","Tote 770000609005 arrived at discharge point: Divert_ToteLoop_Discharge2",770000609005,"Divert_ToteLoop_Discharge2"
"Nov 16, 2022 @ 14:37:29.391","Tote 880000425678 arrived at interchange point: Divert_ToteLoop_Recirc5",880000425678,"Divert_ToteLoop_Recirc5"
"Nov 16, 2022 @ 14:37:29.271","Tote 770000506414 arrived at discharge point: Divert_ToteLoop_Discharge1",770000506414,"Divert_ToteLoop_Discharge1"
"Nov 16, 2022 @ 14:37:28.998","Tote 880000490167 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",880000490167,"Divert_SPS10_HighwayFeeder"
"Nov 16, 2022 @ 14:37:28.899","Tote 880000474197 arrived at interchange point: Divert_ToteLoop_Recirc3",880000474197,"Divert_ToteLoop_Recirc3"
"Nov 16, 2022 @ 14:37:28.448","Tote 880000454127 arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder",880000454127,"Divert_SPS08_HighwayFeeder"
"Nov 16, 2022 @ 14:37:27.796","Tote 770000536356 arrived at autoshuttle divert: Divert_SPS06_HighwayFeeder",770000536356,"Divert_SPS06_HighwayFeeder"
"Nov 16, 2022 @ 14:37:27.316","Tote 880000434675 arrived at discharge point: Divert_ToteLoop_Discharge1",880000434675,"Divert_ToteLoop_Discharge1"
"Nov 16, 2022 @ 14:37:27.079","Tote 880000486427 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",880000486427,"Divert_SPS10_HighwayFeeder"
"Nov 16, 2022 @ 14:37:26.873","Tote 770000613511 arrived at autoshuttle divert: Divert_SPS07_HighwayFeeder",770000613511,"Divert_SPS07_HighwayFeeder"
"Nov 16, 2022 @ 14:37:26.806","Tote 880000474337 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",880000474337,"Divert_SPS09_HighwayFeeder"
"Nov 16, 2022 @ 14:37:26.147","Tote 770000556703 arrived at autoshuttle divert: Divert_SPS05_HighwayFeeder",770000556703,"Divert_SPS05_HighwayFeeder"
"Nov 16, 2022 @ 14:37:25.985","Tote ???????????? arrived at autoshuttle divert: Divert_SPS06_HighwayFeeder","????????????","Divert_SPS06_HighwayFeeder"
"Nov 16, 2022 @ 14:37:25.377","Tote 880000425227 arrived at discharge point: Divert_ToteLoop_Discharge1",880000425227,"Divert_ToteLoop_Discharge1"
"Nov 16, 2022 @ 14:37:25.187","Tote 880000444177 arrived at interchange point: Divert_ToteLoop_Recirc1",880000444177,"Divert_ToteLoop_Recirc1"
"Nov 16, 2022 @ 14:37:24.793","Tote 770000511658 arrived at autoshuttle divert: Divert_SPS03_HighwayFeeder",770000511658,"Divert_SPS03_HighwayFeeder"
"Nov 16, 2022 @ 14:37:24.326","Tote 770000551634 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",770000551634,"Divert_SPS10_HighwayFeeder"
"Nov 16, 2022 @ 14:37:24.020","Tote 880000443117 arrived at autoshuttle divert: Divert_SPS05_HighwayFeeder",880000443117,"Divert_SPS05_HighwayFeeder"
"Nov 16, 2022 @ 14:37:23.475","Tote 770000508955 arrived at interchange point: Divert_ToteLoop_Recirc3",770000508955,"Divert_ToteLoop_Recirc3"
"Nov 16, 2022 @ 14:37:23.377","Tote 770000502878 arrived at interchange point: Divert_ToteLoop_Recirc5",770000502878,"Divert_ToteLoop_Recirc5"
"Nov 16, 2022 @ 14:37:23.183","Tote 770000540235 arrived at interchange point: Divert_ToteLoop_Recirc1",770000540235,"Divert_ToteLoop_Recirc1"
"Nov 16, 2022 @ 14:37:22.302","Tote 880000422522 arrived at discharge point: Divert_ToteLoop_Discharge2",880000422522,"Divert_ToteLoop_Discharge2"
"Nov 16, 2022 @ 14:37:22.292","Tote 880000474837 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",880000474837,"Divert_SPS10_HighwayFeeder"
"Nov 16, 2022 @ 14:37:22.226","Tote 770000536778 arrived at discharge point: Divert_ToteLoop_Discharge1",770000536778,"Divert_ToteLoop_Discharge1"
"Nov 16, 2022 @ 14:37:22.097","Tote 880000470167 arrived at autoshuttle divert: Divert_SPS06_HighwayFeeder",880000470167,"Divert_SPS06_HighwayFeeder"
"Nov 16, 2022 @ 14:37:21.666","Tote 880000416116 arrived at interchange point: Divert_ToteLoop_Recirc6",880000416116,"Divert_ToteLoop_Recirc6"
"Nov 16, 2022 @ 14:37:21.538","Tote 770000578962 arrived at autoshuttle divert: Divert_SPS05_HighwayFeeder",770000578962,"Divert_SPS05_HighwayFeeder"
"Nov 16, 2022 @ 14:37:20.907","Tote 880000462347 arrived at interchange point: Divert_ToteLoop_Recirc3",880000462347,"Divert_ToteLoop_Recirc3"
"Nov 16, 2022 @ 14:37:20.340","Tote 880000407281 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",880000407281,"Divert_SPS10_HighwayFeeder"
"Nov 16, 2022 @ 14:37:20.242","Tote 770000531101 arrived at discharge point: Divert_ToteLoop_Discharge1",770000531101,"Divert_ToteLoop_Discharge1"
"Nov 16, 2022 @ 14:37:18.700","Tote 880000409032 arrived at interchange point: Divert_ToteLoop_Recirc2",880000409032,"Divert_ToteLoop_Recirc2"
"Nov 16, 2022 @ 14:37:18.678","Tote 880000491676 arrived at interchange point: Divert_ToteLoop_Recirc5",880000491676,"Divert_ToteLoop_Recirc5"
"Nov 16, 2022 @ 14:37:18.384","Tote 880000431046 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",880000431046,"Divert_SPS10_HighwayFeeder"
"Nov 16, 2022 @ 14:37:18.007","Tote 880000416116 arrived at autoshuttle divert: Divert_SPS03_HighwayFeeder",880000416116,"Divert_SPS03_HighwayFeeder"
"Nov 16, 2022 @ 14:37:17.547","Tote 770000549697 arrived at autoshuttle divert: Divert_SPS05_HighwayFeeder",770000549697,"Divert_SPS05_HighwayFeeder"
"Nov 16, 2022 @ 14:37:17.277","Tote 880000427668 arrived at autoshuttle divert: Divert_SPS06_HighwayFeeder",880000427668,"Divert_SPS06_HighwayFeeder"
"Nov 16, 2022 @ 14:37:17.092","Tote 880000403489 arrived at autoshuttle divert: Divert_SPS07_HighwayFeeder",880000403489,"Divert_SPS07_HighwayFeeder"
"Nov 16, 2022 @ 14:37:16.932","Tote 880000464857 arrived at interchange point: Divert_ToteLoop_Recirc5",880000464857,"Divert_ToteLoop_Recirc5"
"Nov 16, 2022 @ 14:37:16.919","Tote 770000582929 arrived at discharge point: Divert_ToteLoop_Discharge1",770000582929,"Divert_ToteLoop_Discharge1"
"Nov 16, 2022 @ 14:37:16.560","Tote 880000461267 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",880000461267,"Divert_SPS10_HighwayFeeder"
"Nov 16, 2022 @ 14:37:16.324","Tote 880000491477 arrived at autoshuttle divert: Divert_SPS04_HighwayFeeder",880000491477,"Divert_SPS04_HighwayFeeder"
"Nov 16, 2022 @ 14:37:15.928","Tote 880000484597 arrived at interchange point: Divert_ToteLoop_Recirc3",880000484597,"Divert_ToteLoop_Recirc3"
